developer_id,project_id,rating
75150 ,6291 ,6
75150 ,6706 ,7
75150 ,7182 ,8
75150 ,7262 ,8
75150 ,8497 ,9
75150 ,9031 ,6
75150 ,9934 ,7
75150 ,11171 ,4
75150 ,12032 ,1
75150 ,13235 ,9
75150 ,13535 ,5
75150 ,14377 ,9
75150 ,14899 ,7
75150 ,16236 ,2
75150 ,16848 ,7
75150 ,17354 ,4 
75150 ,17967 ,9
75150 ,18045 ,2
75150 ,18601 ,5
75150 ,19611 ,9
75150 ,19787 ,3
75150 ,20479 ,1
75150 ,20629 ,7
75150 ,21671 ,2
75150 ,23688 ,3
75150 ,23994 ,7
75150 ,24138 ,3
75150 ,24884 ,1
75150 ,24981 ,1
75150 ,25963 ,5
75150 ,26440 ,6
75150 ,27033 ,6
75150 ,27779 ,1
75150 ,27806 ,7
75150 ,28659 ,5
75150 ,29172 ,9
75150 ,34296 ,7
75150 ,34865 ,2
75150 ,35851 ,1
75150 ,37261 ,7
75150 ,37479 ,3
75150 ,37663 ,4
75150 ,37811 ,2
75150 ,39409 ,6
75150 ,41628 ,6
75150 ,42446 ,1
75150 ,42887 ,4
75150 ,43840 ,4
75150 ,44492 ,2
75150 ,47521 ,5
75150 ,50903 ,7
75150 ,54979 ,1
75150 ,59607 ,6
75150 ,59766 ,4
75150 ,89596 ,8
75150 ,89934 ,2
75150 ,90073 ,4
75150 ,116971 ,9
75150 ,118998 ,4
75150 ,119956 ,1
75150 ,123846 ,4
75150 ,124847 ,3
75150 ,126217 ,1 
75150 ,127011 ,3
75150 ,146476 ,2
75150 ,146556 ,3
75150 ,159537 ,4
75150 ,162889 ,3
75150 ,173313 ,5
75150 ,173633 ,9
75150 ,203944 ,2
75150 ,254425 ,7
75150 ,305081 ,6
75150 ,322488 ,2
75150 ,329671 ,4
75150 ,367933 ,3
75150 ,379310 ,6
75150 ,391616 ,2
75150 ,393460 ,2
75150 ,425000 ,3
75150 ,474019 ,7
75150 ,501690 ,6
75150 ,521324 ,1
75150 ,613898 ,8
75150 ,617188 ,1
75150 ,700004 ,3
75150 ,726075 ,1 
75150 ,755122 ,1
75150 ,764304 ,1
75150 ,766954 ,2
75150 ,930982 ,9
75150 ,933115 ,4
75174 ,5230 ,7
75174 ,8525 ,3
75174 ,64614 ,6
75268 ,6706 ,5
75268 ,37669 ,3
75268 ,210386 ,1
75298 ,2087 ,3
75298 ,3377 ,1
75298 ,5101 ,4
75298 ,9749 ,6
75298 ,40464 ,4
75298 ,72280 ,9
75298 ,86481 ,6
75298 ,226411 ,2
75320 ,37672 ,2
75320 ,108456 ,2
75324 ,708 ,3
75324 ,931 ,1
75324 ,1018 ,6
75324 ,1835 ,2
75324 ,1941 ,9
75324 ,2691 ,8
75324 ,2876 ,9
75324 ,2895 ,8
75324 ,3668 ,1
75324 ,3714 ,4
75324 ,3912 ,9
75324 ,5003 ,1
75324 ,5070 ,5
75324 ,5093 ,9
75324 ,5224 ,1
75324 ,5230 ,8
75324 ,6177 ,2
75324 ,6238 ,9
75324 ,6252 ,9
75324 ,6313 ,2
75324 ,7074 ,1
75324 ,7529 ,7
75324 ,7564 ,6
75324 ,8525 ,3
75324 ,8763 ,2
75324 ,9877 ,7
75324 ,9921 ,8
75324 ,10042 ,7
75324 ,10914 ,8
75324 ,13432 ,8
75324 ,13535 ,4
75324 ,18045 ,8
75324 ,22867 ,4
75324 ,23688 ,8
75324 ,25413 ,1
75324 ,25812 ,5
75324 ,26215 ,6
75324 ,26676 ,9
75324 ,28659 ,6
75324 ,29977 ,4
75324 ,30445 ,7
75324 ,33224 ,3
75324 ,33977 ,8
75324 ,36713 ,8
75324 ,38902 ,6
75324 ,39374 ,7
75324 ,42026 ,7
75324 ,43379 ,2
75324 ,62738 ,8
75324 ,111391 ,3
75324 ,133893 ,7
75324 ,167590 ,5
75324 ,176301 ,5
75324 ,182352 ,6
75324 ,182758 ,3
75324 ,204298 ,1
75324 ,206601 ,8
75324 ,206699 ,8
75324 ,209710 ,2
75324 ,210267 ,4
75324 ,232756 ,4
75324 ,252332 ,8
75324 ,330840 ,8
75324 ,388054 ,2
75324 ,437843 ,4
75324 ,465553 ,1
75324 ,550650 ,3
75324 ,641419 ,2
75324 ,651545 ,9
75324 ,655615 ,9
75324 ,665941 ,2
75324 ,711745 ,8
75324 ,713102 ,1
75324 ,725352 ,7
75324 ,891314 ,9
75371 ,337 ,2
75371 ,402 ,4
75371 ,725 ,9
75371 ,940 ,7
75371 ,1434 ,5
75371 ,1566 ,2
75371 ,1646 ,2
75371 ,1779 ,3
75371 ,2675 ,3
75371 ,3377 ,3
75371 ,3912 ,6
75371 ,4718 ,3
75371 ,5298 ,5
75371 ,7033 ,2
75371 ,10279 ,1
75371 ,11559 ,3
75371 ,14061 ,1
75371 ,14328 ,2
75371 ,16419 ,5
75371 ,28655 ,2
75371 ,34961 ,1
75371 ,35840 ,3
75371 ,41869 ,8
75371 ,42852 ,3
75371 ,44486 ,5
75371 ,47241 ,3
75371 ,59698 ,1
75371 ,104340 ,3
75371 ,107187 ,5
75371 ,120102 ,6
75371 ,126824 ,3
75371 ,136742 ,1
75371 ,243971 ,1
75371 ,294308 ,3
75371 ,479329 ,4
75371 ,484158 ,6
75371 ,493390 ,2
75371 ,725352 ,7
75397 ,277 ,8
75397 ,4969 ,5
75397 ,5494 ,5
75397 ,5717 ,1
75397 ,5875 ,5
75397 ,8666 ,6
75397 ,24263 ,4
75397 ,27862 ,7
75397 ,27909 ,1
75397 ,42377 ,3
75397 ,49032 ,8
75397 ,85951 ,9
75397 ,95237 ,2
75397 ,103284 ,4
75397 ,106891 ,2
75397 ,119460 ,4
75397 ,120378 ,9
75397 ,152294 ,1
75397 ,163436 ,3
75397 ,163499 ,5
75397 ,170185 ,4
75397 ,191974 ,3
75397 ,227027 ,2
75397 ,249705 ,7
75397 ,291513 ,6
75397 ,333898 ,2
75397 ,352874 ,6
75397 ,471827 ,2
75397 ,500256 ,8
75397 ,575539 ,3
75397 ,595514 ,8
75397 ,615055 ,2
75397 ,638977 ,8
75397 ,647659 ,4
75397 ,799698 ,2
75397 ,800908 ,9
75397 ,884247 ,8
75398 ,1920 ,4
75398 ,2310 ,5
75398 ,2487 ,2
75398 ,7462 ,8
75398 ,24263 ,5
75398 ,37130 ,4
75398 ,146614 ,5
75398 ,146705 ,9
75398 ,156013 ,4
75398 ,222066 ,3
75398 ,391571 ,5
75398 ,477815 ,8
75398 ,647659 ,4
75398 ,772986 ,5
75398 ,884247 ,3
75400 ,295 ,8
75400 ,311 ,5
75400 ,553 ,8
75400 ,1055 ,2
75400 ,1285 ,1
75400 ,1510 ,7
75400 ,2727 ,4
75400 ,2876 ,1
75400 ,3912 ,5
75400 ,4089 ,6
75400 ,4307 ,2
75400 ,5161 ,5
75400 ,5263 ,5
75400 ,6057 ,1
75400 ,6291 ,1
75400 ,7208 ,2
75400 ,7261 ,3
75400 ,12032 ,8
75400 ,12789 ,8
75400 ,22168 ,1
75400 ,24626 ,6
75400 ,25198 ,5
75400 ,25812 ,8
75400 ,26676 ,3
75400 ,29172 ,3
75400 ,32024 ,4
75400 ,32519 ,5
75400 ,43768 ,8
75400 ,45006 ,2
75400 ,51257 ,9
75400 ,56943 ,8
75400 ,57733 ,7
75400 ,62601 ,2
75400 ,145679 ,8
75400 ,162675 ,3
75400 ,172449 ,1
75400 ,172712 ,4
75400 ,456006 ,1
75400 ,707504 ,5
75400 ,726489 ,2
75400 ,732281 ,7
75419 ,114 ,4
75419 ,931 ,9
75419 ,940 ,2
75419 ,1742 ,2
75419 ,2233 ,5
75419 ,3912 ,7
75419 ,4492 ,1
75419 ,4986 ,7
75419 ,5313 ,5
75419 ,6252 ,7
75419 ,6313 ,4
75419 ,6814 ,6
75419 ,7074 ,6
75419 ,8694 ,5
75419 ,9130 ,3
75419 ,9877 ,8
75419 ,10215 ,6
75419 ,10809 ,5
75419 ,13149 ,1 
75419 ,13972 ,1
75419 ,15107 ,6
75419 ,19400 ,4
75419 ,19632 ,7
75419 ,19806 ,9
75419 ,21218 ,4
75419 ,21399 ,8
75419 ,21959 ,9
75419 ,24523 ,5
75419 ,25968 ,5
75419 ,31283 ,9
75419 ,31777 ,4
75419 ,44723 ,5
75419 ,44728 ,7
75419 ,52627 ,5
75419 ,74421 ,6
75419 ,86481 ,6
75419 ,90466 ,3
75419 ,107877 ,1
75419 ,112702 ,3
75419 ,145226 ,8
75419 ,146476 ,5
75419 ,162625 ,7
75419 ,178608 ,5
75419 ,202457 ,3
75419 ,221534 ,6
75419 ,313298 ,1
75419 ,407699 ,7
75419 ,408925 ,2
75419 ,452496 ,7
75419 ,452555 ,1
75419 ,453958 ,4
75419 ,572360 ,5
75419 ,599783 ,5
75419 ,853193 ,9
75419 ,854933 ,3
75420 ,277 ,1
75420 ,24263 ,4
75420 ,119458 ,2
75420 ,120378 ,4
75420 ,199334 ,2
75420 ,408167 ,8
75420 ,540274 ,1
75420 ,638977 ,5
75420 ,813793 ,5
75420 ,891479 ,6
75428 ,114 ,2
75428 ,334 ,2
75428 ,496 ,3
75428 ,993 ,5
75428 ,1321 ,9
75428 ,1432 ,1
75428 ,2310 ,5
75428 ,2414 ,9
75428 ,2931 ,2
75428 ,3246 ,2
75428 ,3946 ,7
75428 ,5161 ,3
75428 ,5224 ,7
75428 ,5313 ,5
75428 ,6301 ,3
75428 ,7048 ,3
75428 ,7183 ,2
75428 ,7949 ,2
75428 ,8525 ,3
75428 ,8763 ,8
75428 ,9877 ,6
75428 ,9905 ,2
75428 ,10109 ,6
75428 ,10197 ,9
75428 ,11788 ,1
75428 ,13535 ,2
75428 ,14279 ,2
75428 ,17530 ,7
75428 ,18045 ,9
75428 ,21752 ,1
75428 ,22117 ,2
75428 ,22892 ,8
75428 ,23995 ,2
75428 ,24321 ,2
75428 ,24326 ,8
75428 ,24496 ,9
75428 ,25413 ,4
75428 ,31883 ,2
75428 ,32504 ,4
75428 ,32758 ,5
75428 ,35299 ,3
75428 ,37344 ,4
75428 ,40530 ,1
75428 ,51937 ,9
75428 ,56648 ,3
75428 ,59908 ,6
75428 ,90534 ,7
75428 ,93550 ,5
75428 ,96307 ,6
75428 ,99124 ,1
75428 ,105907 ,3
75428 ,113014 ,4
75428 ,121584 ,5
75428 ,126900 ,5
75428 ,151227 ,3
75428 ,183604 ,6
75428 ,244187 ,1 
75428 ,336061 ,8
75428 ,524040 ,3
75428 ,725352 ,6
75428 ,835280 ,6
75428 ,912676 ,6
75432 ,602669 ,8
75465 ,1017 ,6
75465 ,5003 ,1
75465 ,7262 ,3
75465 ,14520 ,9
75465 ,22636 ,1
75465 ,53919 ,3
75465 ,135162 ,2
75465 ,725352 ,9
75488 ,8981 ,4
75488 ,94844 ,4
75511 ,3120 ,6
75511 ,857927 ,3
75632 ,114 ,1
75632 ,337 ,9
75632 ,528 ,2
75632 ,742 ,9
75632 ,1018 ,6
75632 ,1312 ,6
75632 ,1650 ,9
75632 ,1852 ,2
75632 ,3430 ,6
75632 ,3468 ,5
75632 ,3706 ,2
75632 ,3818 ,5
75632 ,4846 ,7
75632 ,5093 ,2
75632 ,5101 ,3
75632 ,5230 ,3
75632 ,5298 ,2
75632 ,5717 ,7
75632 ,5756 ,5
75632 ,6419 ,1
75632 ,7261 ,9
75632 ,7430 ,9
75632 ,8497 ,5
75632 ,8949 ,5
75632 ,9136 ,6
75632 ,9877 ,9
75632 ,9905 ,9
75632 ,9951 ,7
75632 ,10042 ,1
75632 ,12789 ,8
75632 ,14328 ,4
75632 ,14382 ,2
75632 ,16753 ,6
75632 ,17384 ,2
75632 ,18258 ,6
75632 ,18390 ,9
75632 ,19034 ,8
75632 ,20769 ,3
75632 ,21713 ,2
75632 ,25823 ,2
75632 ,25931 ,5
75632 ,27979 ,3
75632 ,28690 ,4
75632 ,30865 ,2
75632 ,32456 ,3
75632 ,32989 ,2
75632 ,35304 ,1 
75632 ,38912 ,7
75632 ,39302 ,9
75632 ,41930 ,1
75632 ,62372 ,8
75632 ,84812 ,6
75632 ,108222 ,9
75632 ,140844 ,2
75632 ,144863 ,5
75632 ,146556 ,4
75632 ,163826 ,8
75632 ,195539 ,7
75632 ,291049 ,1
75632 ,615409 ,6
75632 ,766954 ,5
75650 ,392 ,6
75650 ,708 ,8
75650 ,3137 ,6
75650 ,3430 ,3
75650 ,3516 ,8
75650 ,3867 ,9
75650 ,3912 ,7
75650 ,4307 ,3
75650 ,5313 ,5
75650 ,7074 ,7
75650 ,13649 ,7
75650 ,14043 ,9
75650 ,14328 ,6
75650 ,20322 ,2
75650 ,20629 ,3
75650 ,40673 ,8
75650 ,74812 ,1
75650 ,403530 ,8
75650 ,857017 ,5
75772 ,81094 ,8
75810 ,4432 ,3
75810 ,4964 ,4
75810 ,5295 ,9
75810 ,11125 ,8
75810 ,52802 ,4
75810 ,119332 ,1
75810 ,484158 ,5
75840 ,588 ,9
75840 ,1566 ,9
75840 ,3985 ,5
75840 ,4964 ,4
75840 ,5121 ,7
75840 ,6558 ,1
75840 ,7359 ,1
75840 ,7381 ,3
75840 ,17829 ,9
75840 ,18045 ,3
75840 ,18547 ,1
75840 ,23970 ,1
75840 ,43255 ,7
75840 ,68525 ,5
75840 ,480850 ,4
75860 ,117694 ,9
75860 ,154516 ,5
75860 ,218258 ,8
75860 ,660551 ,8
75926 ,334 ,2
75926 ,337 ,4
75926 ,528 ,6
75926 ,553 ,8
75926 ,708 ,9
75926 ,2691 ,8
75926 ,5093 ,9
75926 ,6419 ,2
75926 ,24902 ,8
75926 ,27033 ,1
75926 ,128385 ,2
75926 ,139423 ,7
75926 ,174060 ,8
75926 ,852496 ,2
75949 ,33693 ,6
75949 ,56341 ,8
75949 ,72615 ,3
75949 ,166790 ,2
75949 ,354987 ,1
75956 ,940 ,5
75956 ,964 ,8
75956 ,1018 ,9
75956 ,1434 ,1
75956 ,2414 ,8
75956 ,2931 ,9
75956 ,3377 ,4
75956 ,4846 ,7
75956 ,5313 ,9
75956 ,5672 ,7
75956 ,6706 ,1
75956 ,6717 ,3
75956 ,6782 ,8
75956 ,7261 ,7
75956 ,14328 ,9
75956 ,18045 ,3
75956 ,24626 ,1
75956 ,25198 ,4
75956 ,27177 ,7
75956 ,32504 ,5
75956 ,451626 ,9
75956 ,695475 ,1
75968 ,530 ,2
75968 ,540 ,3
75968 ,1018 ,9
75968 ,1694 ,8
75968 ,2691 ,7
75968 ,3818 ,6
75968 ,5230 ,1
75968 ,5313 ,2
75968 ,5791 ,5
75968 ,6945 ,6
75968 ,9000 ,3
75968 ,14382 ,9
75968 ,19771 ,9
75968 ,20477 ,8
75968 ,20683 ,6
75968 ,22862 ,9
75968 ,24224 ,5
75968 ,24759 ,9
75968 ,25046 ,7
75968 ,29861 ,3
75968 ,37715 ,3
75968 ,38262 ,1
75968 ,51312 ,5
75968 ,88396 ,1
75968 ,146476 ,1
75968 ,168122 ,1
75968 ,183072 ,7
75968 ,260599 ,7
75968 ,262162 ,3
75968 ,302544 ,9
75968 ,453733 ,2
75968 ,474019 ,8
75968 ,845200 ,6
75988 ,114 ,6
75988 ,3137 ,3
75988 ,4826 ,5
75988 ,5967 ,9
75988 ,6252 ,6
75988 ,7182 ,8
75988 ,29821 ,1
75988 ,31815 ,5
75988 ,38610 ,4
75988 ,197123 ,3
75988 ,902264 ,4
76057 ,540 ,5
76057 ,940 ,2
76057 ,1018 ,9
76057 ,1740 ,4
76057 ,1920 ,7
76057 ,1941 ,2
76057 ,2849 ,9
76057 ,2876 ,4
76057 ,3818 ,5
76057 ,4846 ,4
76057 ,6782 ,7
76057 ,7564 ,7
76057 ,9877 ,1
76057 ,11347 ,8
76057 ,18152 ,3
76057 ,18258 ,3
76057 ,25823 ,5
76057 ,36713 ,6
76110 ,334 ,5
76110 ,337 ,3
76110 ,496 ,7
76110 ,760 ,4
76110 ,1018 ,4
76110 ,1646 ,1
76110 ,1920 ,8
76110 ,1941 ,3
76110 ,2079 ,3
76110 ,2675 ,4
76110 ,3377 ,5
76110 ,3714 ,7
76110 ,4846 ,5
76110 ,4986 ,7
76110 ,5093 ,3
76110 ,5313 ,5
76110 ,6256 ,4
76110 ,6301 ,3
76110 ,7949 ,8
76110 ,8525 ,2
76110 ,9682 ,1
76110 ,9877 ,4
76110 ,9905 ,8
76110 ,9951 ,4
76110 ,19036 ,6
76110 ,20477 ,1
76110 ,22906 ,9
76110 ,25413 ,6
76110 ,27181 ,3
76110 ,27895 ,4
76110 ,32758 ,3
76110 ,34072 ,9
76110 ,35375 ,2
76110 ,35700 ,4
76110 ,59908 ,2
76110 ,75918 ,7
76110 ,114772 ,1
76110 ,121995 ,5
76110 ,203245 ,2
76110 ,204298 ,6
76110 ,230951 ,3
76110 ,272481 ,8
76110 ,420852 ,3
76110 ,445091 ,3
76119 ,1566 ,6
76119 ,2931 ,7
76119 ,20769 ,7
76119 ,39374 ,1
76119 ,375191 ,7
76122 ,337 ,1
76122 ,1312 ,2
76122 ,1376 ,3
76122 ,1434 ,6
76122 ,1668 ,7
76122 ,1852 ,4
76122 ,2236 ,2
76122 ,3519 ,6
76122 ,3866 ,9
76122 ,4307 ,6
76122 ,5136 ,5
76122 ,5298 ,9
76122 ,5313 ,3
76122 ,7033 ,9
76122 ,7564 ,4
76122 ,8497 ,5
76122 ,10610 ,2
76122 ,11184 ,6
76122 ,12623 ,2
76122 ,13707 ,1
76122 ,14328 ,4
76122 ,14382 ,2
76122 ,17609 ,1
76122 ,20053 ,2
76122 ,25065 ,7
76122 ,26794 ,1 
76122 ,34388 ,6
76122 ,36687 ,4
76122 ,42887 ,8
76122 ,52495 ,3
76122 ,54862 ,2
76122 ,75465 ,5
76122 ,75740 ,2
76122 ,104340 ,9
76122 ,140844 ,9
76122 ,156580 ,3
76122 ,161970 ,7
76122 ,203029 ,4
76122 ,215986 ,9
76122 ,217622 ,9
76122 ,243971 ,9
76122 ,244312 ,8
76122 ,302544 ,6
76122 ,302760 ,3
76122 ,311845 ,8
76122 ,322022 ,4
76122 ,567666 ,5
76122 ,640211 ,4
76122 ,724207 ,7
76141 ,1028 ,3
76141 ,7949 ,3
76141 ,20477 ,7
76149 ,114 ,8
76149 ,2849 ,5
76149 ,539030 ,3
76167 ,131282 ,2
76167 ,229573 ,4
76167 ,317332 ,1
76167 ,467679 ,9
76171 ,37 ,3
76171 ,334 ,8
76171 ,392 ,5
76171 ,501 ,4
76171 ,708 ,3
76171 ,1285 ,1
76171 ,1654 ,1
76171 ,2402 ,2
76171 ,2661 ,6
76171 ,2776 ,9
76171 ,2931 ,8
76171 ,3094 ,2
76171 ,3377 ,7
76171 ,3516 ,7
76171 ,4307 ,1
76171 ,5101 ,1
76171 ,6313 ,4
76171 ,6379 ,8
76171 ,6814 ,3
76171 ,7074 ,3
76171 ,7182 ,1
76171 ,14092 ,4
76171 ,16196 ,8
76171 ,17141 ,9
76171 ,18795 ,1
76171 ,19139 ,5
76171 ,21959 ,1
76171 ,24758 ,6
76171 ,26760 ,6
76171 ,26873 ,5
76171 ,29190 ,1
76171 ,29202 ,1
76171 ,31283 ,6
76171 ,37353 ,6
76171 ,43710 ,6
76171 ,57140 ,1
76171 ,63860 ,2
76171 ,65603 ,2
76171 ,90466 ,2
76171 ,678505 ,5
76171 ,885216 ,7
76209 ,540 ,2
76209 ,419437 ,4
76354 ,434 ,1
76354 ,540 ,8
76354 ,39128 ,1
76384 ,334 ,8
76384 ,931 ,2
76384 ,1650 ,3
76384 ,7208 ,8
76384 ,14328 ,1
76384 ,14763 ,9
76384 ,23389 ,4
76384 ,28009 ,1
76384 ,37344 ,2
76384 ,102063 ,6
76384 ,271837 ,3
76384 ,421714 ,1
76384 ,423524 ,6
76391 ,12789 ,5
76400 ,2895 ,8
76400 ,8352 ,9
76400 ,494669 ,9
76409 ,37 ,6
76409 ,334 ,1 
76409 ,434 ,3
76409 ,528 ,7
76409 ,540 ,8
76409 ,1358 ,3
76409 ,1852 ,6
76409 ,2691 ,1
76409 ,3912 ,4
76409 ,5101 ,4
76409 ,5313 ,1
76409 ,5759 ,2
76409 ,6706 ,4
76409 ,6814 ,1
76409 ,7182 ,3
76409 ,11511 ,6
76409 ,12077 ,5
76409 ,14328 ,6
76409 ,14502 ,5
76409 ,22981 ,6
76409 ,34172 ,6
76409 ,47503 ,9
76409 ,48731 ,4
76409 ,55310 ,8
76409 ,59176 ,6
76409 ,174369 ,4
76418 ,1358 ,8
76418 ,1882 ,5
76418 ,2079 ,7
76418 ,3946 ,7
76418 ,12414 ,4
76418 ,18795 ,7
76418 ,19640 ,1
76418 ,22906 ,8
76418 ,26215 ,5
76418 ,65276 ,2
76418 ,66833 ,8
76418 ,766954 ,2
76420 ,1434 ,6
76420 ,1650 ,2
76420 ,3137 ,3
76420 ,3473 ,4
76420 ,5136 ,6
76420 ,5298 ,1
76420 ,5313 ,7
76420 ,8184 ,8
76420 ,28348 ,9
76420 ,35858 ,3
76420 ,72280 ,7
76420 ,163299 ,7
76420 ,203245 ,1
76420 ,218339 ,7
76420 ,529433 ,7
76420 ,578907 ,3
76420 ,621184 ,1
76420 ,629143 ,5
76420 ,755451 ,1
76420 ,854663 ,2
76441 ,37 ,8
76441 ,146 ,8
76441 ,176 ,1 
76441 ,281 ,5
76441 ,295 ,3
76441 ,334 ,9
76441 ,337 ,8
76441 ,392 ,3
76441 ,402 ,6
76441 ,528 ,9
76441 ,553 ,4
76441 ,675 ,4
76441 ,964 ,7
76441 ,993 ,4
76441 ,1018 ,8
76441 ,1233 ,2
76441 ,1358 ,1
76441 ,1362 ,7
76441 ,1434 ,4
76441 ,1566 ,2
76441 ,2040 ,8
76441 ,2236 ,2
76441 ,2414 ,4
76441 ,2464 ,9
76441 ,2691 ,5
76441 ,2733 ,4
76441 ,2849 ,9
76441 ,2876 ,7
76441 ,2895 ,2
76441 ,3229 ,8
76441 ,3246 ,6
76441 ,3377 ,5
76441 ,3430 ,9
76441 ,3545 ,6
76441 ,3595 ,7
76441 ,3668 ,2
76441 ,3714 ,5
76441 ,3912 ,7
76441 ,4029 ,5
76441 ,4307 ,2
76441 ,4399 ,3
76441 ,4718 ,6
76441 ,4784 ,6
76441 ,4846 ,4
76441 ,4880 ,2
76441 ,4943 ,2
76441 ,4986 ,8
76441 ,5093 ,4
76441 ,5101 ,2
76441 ,5136 ,8
76441 ,5224 ,4
76441 ,5230 ,8
76441 ,5349 ,2
76441 ,5696 ,5
76441 ,6313 ,7
76441 ,6379 ,1
76441 ,6419 ,5
76441 ,6719 ,1
76441 ,6782 ,3
76441 ,6814 ,2
76441 ,7048 ,3
76441 ,7074 ,1
76441 ,7149 ,4
76441 ,7182 ,4
76441 ,7429 ,8
76441 ,7564 ,1
76441 ,8694 ,7
76441 ,9000 ,8
76441 ,9136 ,7
76441 ,9230 ,2
76441 ,9709 ,4
76441 ,10098 ,9
76441 ,10109 ,2
76441 ,10158 ,9
76441 ,10192 ,1
76441 ,10559 ,4
76441 ,10821 ,6
76441 ,11788 ,4
76441 ,12103 ,3
76441 ,12412 ,4
76441 ,12789 ,4
76441 ,13488 ,3
76441 ,13535 ,3
76441 ,14061 ,9
76441 ,15698 ,1
76441 ,16035 ,8
76441 ,16542 ,2
76441 ,16592 ,4
76441 ,17141 ,6
76441 ,17263 ,9
76441 ,18795 ,4
76441 ,19034 ,8
76441 ,19129 ,5
76441 ,19618 ,9
76441 ,19665 ,3
76441 ,20030 ,9
76441 ,20662 ,4
76441 ,21354 ,3
76441 ,21518 ,8
76441 ,21713 ,6
76441 ,22168 ,1 
76441 ,22431 ,6
76441 ,22766 ,6
76441 ,23005 ,9
76441 ,23497 ,6
76441 ,23688 ,2
76441 ,23732 ,4
76441 ,23995 ,4
76441 ,24759 ,6
76441 ,25198 ,6
76441 ,25413 ,9
76441 ,26017 ,3
76441 ,26185 ,8
76441 ,26215 ,4
76441 ,27566 ,3
76441 ,28655 ,2
76441 ,28939 ,1
76441 ,29670 ,2
76441 ,35304 ,8
76441 ,36251 ,2
76441 ,37096 ,4
76441 ,37361 ,3
76441 ,37715 ,9
76441 ,37811 ,5
76441 ,38586 ,7
76441 ,41738 ,1
76441 ,41761 ,4
76441 ,42326 ,2
76441 ,42776 ,8
76441 ,42852 ,8
76441 ,43352 ,5
76441 ,43358 ,1
76441 ,48421 ,8
76441 ,49774 ,7
76441 ,50691 ,7
76441 ,54941 ,3
76441 ,55313 ,3
76441 ,55850 ,1
76441 ,61117 ,3
76441 ,65817 ,1
76441 ,75465 ,8
76441 ,84341 ,6
76441 ,84812 ,7
76441 ,89923 ,6
76441 ,102849 ,4
76441 ,157167 ,6
76441 ,172260 ,7
76441 ,279144 ,8
76441 ,282296 ,3
76441 ,321829 ,8
76441 ,347565 ,6
76441 ,364279 ,8
76441 ,404825 ,9
76441 ,449779 ,1
76441 ,455283 ,8
76441 ,536165 ,6
76441 ,623845 ,6
76441 ,725352 ,2
76441 ,726489 ,3
76441 ,858252 ,6
76442 ,1920 ,5
76442 ,7048 ,5
76442 ,162460 ,9
76442 ,264757 ,2
76469 ,337 ,4
76469 ,675 ,2
76469 ,708 ,1
76469 ,1018 ,8
76469 ,3656 ,8
76469 ,4238 ,8
76469 ,6313 ,2
76469 ,6706 ,6
76469 ,9877 ,5
76469 ,10457 ,3
76469 ,63770 ,3
76469 ,725352 ,8
76473 ,3430 ,7
76473 ,7359 ,6
76473 ,7898 ,6
76473 ,824875 ,7
76512 ,337 ,2
76512 ,1018 ,3
76512 ,2675 ,8
76512 ,5298 ,1
76512 ,6301 ,8
76512 ,6313 ,7
76512 ,9304 ,2
76512 ,10439 ,9
76512 ,12789 ,9
76512 ,18601 ,1
76512 ,20477 ,4
76512 ,23294 ,1
76512 ,33446 ,6
76512 ,45008 ,9
76512 ,159632 ,1
76512 ,199158 ,4
76532 ,114 ,5
76532 ,176 ,1
76532 ,295 ,8
76532 ,337 ,8
76532 ,540 ,8
76532 ,588 ,2
76532 ,767 ,5
76532 ,867 ,4
76532 ,1018 ,5
76532 ,1312 ,9
76532 ,1432 ,8
76532 ,1434 ,7
76532 ,1646 ,1
76532 ,1742 ,9
76532 ,1852 ,4
76532 ,1920 ,9
76532 ,1941 ,7
76532 ,2183 ,4
76532 ,2414 ,4
76532 ,2727 ,6
76532 ,2876 ,8
76532 ,2895 ,8
76532 ,3377 ,6
76532 ,3516 ,8
76532 ,3644 ,1
76532 ,3714 ,1
76532 ,4964 ,1 
76532 ,4986 ,1
76532 ,5101 ,7
76532 ,5230 ,1
76532 ,5791 ,9
76532 ,6050 ,4
76532 ,6177 ,4
76532 ,6313 ,7
76532 ,6419 ,6
76532 ,6706 ,8
76532 ,6782 ,3
76532 ,6814 ,5
76532 ,7048 ,4
76532 ,7369 ,8
76532 ,7774 ,4
76532 ,8924 ,2
76532 ,9031 ,1 
76532 ,9047 ,8
76532 ,9274 ,3
76532 ,9877 ,8
76532 ,10019 ,9
76532 ,10439 ,3
76532 ,11289 ,6
76532 ,11989 ,4
76532 ,12789 ,5
76532 ,12952 ,1 
76532 ,16265 ,2
76532 ,17967 ,9
76532 ,17987 ,1
76532 ,18045 ,4
76532 ,18152 ,2
76532 ,18601 ,6
76532 ,18877 ,6
76532 ,19609 ,9
76532 ,19611 ,2
76532 ,19618 ,6
76532 ,20198 ,5
76532 ,20413 ,3
76532 ,20769 ,6
76532 ,21752 ,8
76532 ,22034 ,5
76532 ,22974 ,7
76532 ,23970 ,9
76532 ,24866 ,6
76532 ,24902 ,5
76532 ,25121 ,2
76532 ,25198 ,6
76532 ,26891 ,6
76532 ,26989 ,9
76532 ,29172 ,4
76532 ,32504 ,4
76532 ,32833 ,9
76532 ,36183 ,8
76532 ,37361 ,4
76532 ,38610 ,5
76532 ,38842 ,1
