user_id,repo_id,rating,
53221 ,837 ,8,
53221 ,889 ,9,
53221 ,1011 ,6,
53221 ,1022 ,7,
53221 ,1273 ,6,
53221 ,1305 ,4,
53221 ,1431 ,9,
53221 ,1465 ,5,
53221 ,1508 ,8,
53221 ,2490 ,9,
53221 ,3095 ,10,
53221 ,3153 ,8,
53221 ,4655 ,2,
53221 ,5878 ,5,
53221 ,6151 ,6,
53221 ,7001 ,7,
53221 ,7227 ,8,
53221 ,7580 ,6,
53221 ,8109 ,5,
53221 ,8329 ,1,
53221 ,8343 ,10,
53221 ,9151 ,9,
53221 ,9369 ,8,
53221 ,10579 ,3,
53221 ,11254 ,9,
53221 ,11780 ,1,
53221 ,11851 ,4,
53221 ,11879 ,2,
53221 ,12425 ,4,
53221 ,12615 ,5,
53221 ,13877 ,4,
53221 ,14483 ,3,
53221 ,18837 ,6,
53221 ,22322 ,9,
53221 ,23748 ,6,
53221 ,23781 ,2,
53221 ,25228 ,1,
53221 ,26580 ,7,
53221 ,28464 ,8,
53221 ,29924 ,8,
53221 ,30718 ,6,
53221 ,30948 ,4,
53221 ,31000 ,3,
53221 ,31024 ,3,
53221 ,31507 ,6,
53221 ,32184 ,4,
53221 ,33467 ,5,
53221 ,33593 ,1,
53221 ,46686 ,4,
53221 ,60608 ,3,
53221 ,62931 ,6,
53221 ,84269 ,2,
53221 ,90121 ,1,
53221 ,112249 ,9,
53221 ,249298 ,5,
53221 ,250716 ,5,
53221 ,658150 ,7,
53221 ,1071112 ,8,
53238 ,4420 ,5,
53238 ,118398 ,5,
53238 ,164943 ,2,
53238 ,666838 ,1,
53267 ,799 ,4,
53267 ,9866 ,8,
53267 ,14622 ,6,
53267 ,56558 ,1,
53267 ,61466 ,2,
53267 ,190148 ,8,
53267 ,1415488 ,1,
53287 ,2696 ,7,
53364 ,2558 ,7,
53364 ,4896 ,6,
53364 ,18270 ,3,
53364 ,28247 ,9,
53364 ,33083 ,2,
53364 ,35784 ,2,
53364 ,66136 ,3,
53364 ,74459 ,8,
53364 ,87238 ,1,
53364 ,116663 ,5,
53364 ,205694 ,7,
53364 ,229337 ,7,
53364 ,238952 ,8,
53364 ,866682 ,1,
53366 ,14980 ,2,
53369 ,2936 ,8,
53369 ,4453 ,7,
53369 ,4813 ,7,
53369 ,6806 ,4,
53369 ,8922 ,1,
53369 ,9421 ,2,
53369 ,11435 ,3,
53369 ,11902 ,4,
53369 ,12923 ,4,
53369 ,14970 ,3,
53369 ,16002 ,1,
53369 ,17519 ,4,
53369 ,18085 ,2,
53369 ,21837 ,9,
53369 ,24524 ,1,
53369 ,30820 ,1,
53369 ,39983 ,3,
53369 ,40410 ,3,
53369 ,42173 ,9,
53369 ,43127 ,7,
53369 ,44455 ,5,
53369 ,54304 ,8,
53369 ,61936 ,1,
53369 ,63696 ,3,
53369 ,76367 ,5,
53369 ,102718 ,2,
53369 ,118174 ,4,
53369 ,125351 ,3,
53369 ,164211 ,3,
53369 ,166907 ,9,
53369 ,177799 ,1,
53369 ,192752 ,6,
53369 ,193558 ,1,
53369 ,213302 ,2,
53369 ,222335 ,6,
53369 ,236010 ,5,
53369 ,314581 ,5,
53369 ,416872 ,9,
53369 ,479095 ,7,
53369 ,506976 ,2,
53369 ,516523 ,6,
53369 ,564769 ,9,
53369 ,587471 ,8,
53369 ,600288 ,2,
53369 ,677123 ,1,
53369 ,692349 ,1,
53369 ,710291 ,9,
53369 ,717722 ,9,
53369 ,737505 ,8,
53369 ,745941 ,6,
53369 ,765133 ,4,
53369 ,836735 ,2,
53369 ,843691 ,9,
53369 ,854863 ,1,
53369 ,913225 ,1,
53369 ,995345 ,9,
53369 ,1012265 ,1,
53369 ,1026132 ,7,
53369 ,1314680 ,4,
53369 ,1357143 ,2,
53369 ,1357564 ,6,
53370 ,2558 ,9,
53370 ,20957 ,6,
53370 ,111403 ,6,
53370 ,129878 ,1,
53370 ,167878 ,3,
53370 ,259691 ,5,
53370 ,322953 ,4,
53370 ,363498 ,7,
53370 ,368510 ,6,
53370 ,538365 ,2,
53370 ,842815 ,5,
53370 ,1397801 ,3,
53370 ,1517377 ,6,
53408 ,3438 ,5,
53408 ,9151 ,1,
53408 ,27929 ,8,
53408 ,204394 ,3,
53408 ,371836 ,5,
53414 ,1207 ,2,
53414 ,5948 ,1,
53414 ,18085 ,1,
53414 ,64654 ,2,
53414 ,67007 ,1,
53414 ,73780 ,5,
53414 ,109442 ,9,
53414 ,116868 ,1,
53414 ,130707 ,1,
53414 ,138325 ,1,
53414 ,159688 ,1,
53414 ,168633 ,8,
53414 ,267267 ,4,
53414 ,1335278 ,1,
53414 ,1344703 ,7,
53439 ,2560 ,1,
53439 ,3122 ,4,
53439 ,5312 ,2,
53439 ,7177 ,7,
53439 ,10912 ,8,
53439 ,11902 ,5,
53439 ,61286 ,1,
53439 ,83136 ,1,
53439 ,296264 ,1,
53439 ,371819 ,1,
53439 ,378453 ,2,
53439 ,1211966 ,8,
53450 ,1273 ,1,
53450 ,1305 ,3,
53450 ,3855 ,4,
53450 ,6293 ,7,
53450 ,11446 ,7,
53450 ,11780 ,6,
53450 ,15355 ,5,
53450 ,56982 ,6,
53450 ,211453 ,4,
53556 ,572 ,9,
53556 ,18278 ,4,
53556 ,872423 ,6,
53556 ,1350960 ,8,
53599 ,15035 ,2,
53599 ,47801 ,4,
53599 ,1016279 ,5,
53609 ,1088 ,1,
53609 ,1327 ,3,
53609 ,21127 ,9,
53609 ,24459 ,4,
53609 ,26454 ,9,
53609 ,44147 ,1,
53609 ,48088 ,8,
53609 ,76385 ,5,
53609 ,88394 ,4,
53609 ,152047 ,7,
53609 ,644608 ,5,
53612 ,113425 ,8,
53612 ,877273 ,7,
53625 ,122125 ,9,
53625 ,122949 ,6,
53625 ,820339 ,5,
53625 ,954569 ,6,
53872 ,4182 ,1,
53872 ,4452 ,4,
53872 ,6009 ,3,
53872 ,9121 ,8,
53872 ,12478 ,1,
53872 ,18806 ,3,
53872 ,19368 ,4,
53872 ,32392 ,7,
53872 ,42943 ,5,
53872 ,43929 ,1,
53872 ,120543 ,1,
53872 ,158949 ,8,
53872 ,197487 ,5,
53872 ,199120 ,6,
53872 ,204876 ,6,
53872 ,216776 ,2,
53872 ,225592 ,6,
53872 ,472847 ,6,
53872 ,552976 ,1,
53872 ,802626 ,5,
53872 ,976029 ,4,
53872 ,1003932 ,1,
53897 ,799 ,3,
53897 ,9464 ,3,
53897 ,13354 ,3,
53897 ,24201 ,6,
53897 ,38119 ,5,
53897 ,55655 ,5,
53897 ,55656 ,6,
53897 ,58128 ,8,
53897 ,596953 ,4,
53897 ,791713 ,3,
53921 ,1273 ,6,
53921 ,4090 ,2,
53921 ,6163 ,2,
53921 ,6882 ,4,
53921 ,7580 ,9,
53921 ,14093 ,2,
53921 ,17798 ,9,
53921 ,23857 ,9,
53921 ,26402 ,4,
53921 ,29238 ,3,
53921 ,29924 ,5,
53921 ,34797 ,2,
53921 ,36328 ,5,
53921 ,518066 ,4,
53921 ,655056 ,5,
53921 ,1360648 ,2,
53981 ,27020 ,1,
54010 ,7555 ,9,
54010 ,8379 ,4,
54010 ,20664 ,3,
54010 ,43754 ,5,
54010 ,83892 ,5,
54010 ,101936 ,4,
54010 ,105223 ,2,
54010 ,216432 ,8,
54010 ,295987 ,1,
54010 ,449255 ,5,
54010 ,523782 ,9,
54010 ,1011899 ,1,
54012 ,1448 ,8,
54012 ,15101 ,7,
54012 ,19696 ,2,
54012 ,27596 ,5,
54012 ,31340 ,7,
54012 ,88800 ,5,
54012 ,100063 ,3,
54012 ,1358678 ,1,
54025 ,15101 ,3,
54025 ,31340 ,1,
54080 ,116 ,8,
54080 ,634 ,3,
54080 ,813 ,2,
54080 ,1856 ,4,
54080 ,2696 ,6,
54080 ,2940 ,7,
54080 ,3872 ,2,
54080 ,4367 ,10,
54080 ,5603 ,8,
54080 ,6086 ,3,
54080 ,9421 ,4,
54080 ,10134 ,7,
54080 ,13849 ,4,
54080 ,16002 ,7,
54080 ,20852 ,5,
54080 ,21416 ,6,
54080 ,21516 ,1,
54080 ,21620 ,8,
54080 ,21837 ,1,
54080 ,21852 ,5,
54080 ,31628 ,5,
54080 ,33509 ,1,
54080 ,34156 ,4,
54080 ,38152 ,6,
54080 ,39312 ,8,
54080 ,39752 ,6,
54080 ,42539 ,5,
54080 ,46809 ,6,
54080 ,49095 ,2,
54080 ,54304 ,5,
54080 ,54330 ,1,
54080 ,56050 ,5,
54080 ,56374 ,8,
54080 ,69590 ,1,
54080 ,84412 ,5,
54080 ,85257 ,9,
54080 ,115877 ,2,
54080 ,130043 ,4,
54080 ,140653 ,6,
54080 ,167715 ,1,
54080 ,169124 ,5,
54080 ,205488 ,3,
54080 ,239675 ,9,
54080 ,318850 ,3,
54080 ,334000 ,4,
54080 ,393075 ,5,
54080 ,393423 ,4,
54080 ,417802 ,2,
54080 ,685030 ,6,
54080 ,738988 ,5,
54080 ,739410 ,2,
54080 ,745941 ,7,
54080 ,940051 ,5,
54080 ,1344093 ,6,
54080 ,1382487 ,5,
54080 ,1394597 ,8,
54080 ,1441228 ,4,
54123 ,3612 ,6,
54123 ,1107723 ,4,
54154 ,24973 ,7,
54154 ,77294 ,7,
54154 ,78184 ,7,
54154 ,376717 ,6,
54171 ,4452 ,6,
54171 ,19377 ,9,
54173 ,331 ,1,
54173 ,1234 ,4,
54173 ,2558 ,5,
54173 ,2560 ,2,
54173 ,5312 ,10,
54173 ,9316 ,1,
54173 ,11005 ,3,
54173 ,13324 ,3,
54173 ,16424 ,1,
54173 ,19952 ,2,
54173 ,28769 ,1,
54173 ,33277 ,8,
54173 ,39117 ,7,
54173 ,43472 ,1,
54173 ,51882 ,2,
54173 ,69035 ,1,
54173 ,83036 ,6,
54173 ,103978 ,8,
54173 ,217322 ,6,
54217 ,6093 ,8,
54217 ,117424 ,1,
54217 ,120903 ,9,
54217 ,782760 ,5,
54227 ,6963 ,6,
54227 ,17056 ,8,
54227 ,53887 ,7,
54227 ,373388 ,1,
54227 ,1512715 ,9,
54249 ,11254 ,1,
54249 ,120114 ,1,
54310 ,83136 ,5,
54310 ,144717 ,4,
54310 ,400622 ,4,
54310 ,927639 ,6,
54323 ,15440 ,9,
54323 ,101249 ,1,
54323 ,301776 ,1,
54323 ,773628 ,3,
54328 ,13547 ,4,
54328 ,15440 ,1,
54328 ,16200 ,4,
54328 ,21831 ,3,
54328 ,25182 ,8,
54328 ,25385 ,3,
54328 ,40116 ,7,
54328 ,41386 ,3,
54328 ,51290 ,5,
54328 ,51345 ,2,
54328 ,60783 ,7,
54328 ,64749 ,3,
54328 ,66639 ,6,
54328 ,73551 ,5,
54328 ,79461 ,9,
54328 ,81066 ,1,
54328 ,102070 ,3,
54328 ,114144 ,7,
54328 ,134582 ,6,
54328 ,157041 ,7,
54328 ,525387 ,2,
54328 ,571850 ,4,
54328 ,592621 ,7,
54328 ,725985 ,6,
54328 ,790569 ,3,
54328 ,835203 ,6,
54328 ,1081034 ,1,
54328 ,1109304 ,3,
54328 ,1137756 ,7,
54328 ,1172404 ,2,
54328 ,1224003 ,7,
54328 ,1304587 ,6,
54328 ,1436065 ,7,
54328 ,1513468 ,5,
54394 ,3227 ,2,
54410 ,15475 ,1,
54410 ,54019 ,5,
54417 ,2558 ,1,
54417 ,6597 ,4,
54417 ,20070 ,1,
54417 ,27113 ,3,
54417 ,29405 ,1,
54417 ,32244 ,9,
54417 ,35356 ,1,
54417 ,37600 ,8,
54417 ,40977 ,8,
54417 ,48744 ,9,
54417 ,54030 ,7,
54417 ,56374 ,3,
54417 ,62454 ,5,
54417 ,62807 ,1,
54417 ,80620 ,3,
54417 ,161622 ,1,
54417 ,166242 ,6,
54417 ,532817 ,1,
54417 ,661556 ,5,
54417 ,710719 ,6,
54417 ,721140 ,5,
54417 ,827106 ,9,
54417 ,843691 ,8,
54417 ,1013918 ,2,
54417 ,1030396 ,1,
54484 ,1717 ,9,
54484 ,3223 ,8,
54484 ,15507 ,4,
54484 ,35781 ,6,
54484 ,53114 ,6,
54484 ,55008 ,7,
54484 ,89667 ,2,
54484 ,101249 ,3,
54484 ,111910 ,9,
54484 ,117500 ,7,
54484 ,177839 ,1,
54484 ,225469 ,9,
54484 ,256916 ,6,
54484 ,259691 ,8,
54484 ,663009 ,7,
54484 ,716926 ,1,
54509 ,1717 ,9,
54509 ,15507 ,9,
54509 ,40747 ,7,
54509 ,50267 ,9,
54509 ,60340 ,9,
54526 ,1717 ,7,
54526 ,15507 ,6,
54526 ,17332 ,2,
54526 ,40747 ,9,
54526 ,50267 ,3,
54526 ,60340 ,1,
54526 ,66483 ,6,
54526 ,127976 ,1,
54526 ,134243 ,1,
54526 ,507263 ,1,
54526 ,717275 ,5,
54526 ,1268463 ,5,
54532 ,318 ,3,
54532 ,3612 ,5,
54532 ,10010 ,3,
54532 ,21237 ,4,
54532 ,33429 ,3,
54532 ,61898 ,3,
54532 ,70977 ,2,
54532 ,107910 ,3,
54532 ,115206 ,9,
54532 ,194193 ,5,
54532 ,194672 ,8,
54532 ,195079 ,4,
54532 ,261691 ,1,
54532 ,301926 ,5,
54532 ,416039 ,7,
54532 ,592471 ,4,
54532 ,856174 ,8,
54532 ,962710 ,2,
54532 ,1189183 ,7,
54532 ,1361330 ,3,
54581 ,3052 ,7,
54581 ,13354 ,1,
54581 ,17288 ,5,
54581 ,17707 ,8,
54581 ,30530 ,7,
54581 ,43238 ,6,
54581 ,84733 ,1,
54581 ,116763 ,6,
54581 ,262409 ,7,
54581 ,266221 ,6,
54594 ,862 ,6,
54594 ,8540 ,2,
54594 ,14342 ,8,
54594 ,14550 ,1,
54594 ,19484 ,3,
54594 ,19696 ,3,
54594 ,23304 ,1,
54594 ,28704 ,9,
54594 ,30254 ,9,
54594 ,90045 ,4,
54594 ,141704 ,1,
54594 ,303064 ,1,
54594 ,510241 ,3,
54594 ,1422292 ,1,
54605 ,107933 ,6,
54605 ,164131 ,2,
54605 ,209158 ,1,
54658 ,15592 ,5,
54714 ,1122 ,5,
54714 ,26454 ,6,
54716 ,19626 ,1,
54716 ,23034 ,9,
54723 ,864 ,5,
54723 ,10912 ,4,
54723 ,11435 ,7,
54723 ,25981 ,4,
54723 ,27242 ,8,
54723 ,35252 ,1,
54723 ,36129 ,7,
54723 ,38573 ,5,
54723 ,41765 ,1,
54723 ,44860 ,4,
54723 ,45062 ,5,
54723 ,45203 ,1,
54723 ,57479 ,8,
54723 ,60652 ,3,
54723 ,62595 ,1,
54723 ,93163 ,2,
54723 ,98462 ,1,
54723 ,133982 ,1,
54723 ,142354 ,7,
54723 ,172197 ,7,
54723 ,174999 ,2,
54723 ,309564 ,6,
54723 ,335085 ,2,
54723 ,342704 ,2,
54723 ,351502 ,5,
54723 ,353577 ,2,
54723 ,556213 ,1,
54723 ,608043 ,9,
54723 ,682578 ,5,
54723 ,695303 ,9,
54723 ,767052 ,4,
54723 ,992467 ,8,
54723 ,1135922 ,8,
54785 ,22684 ,4,
54785 ,24602 ,1,
54785 ,39580 ,2,
54785 ,108949 ,5,
54785 ,116077 ,1,
54785 ,208130 ,4,
54785 ,220309 ,4,
54785 ,266124 ,1,
54785 ,355119 ,3,
54785 ,671022 ,6,
54872 ,183 ,2,
54872 ,331 ,7,
54872 ,634 ,3,
54872 ,800 ,4,
54872 ,6009 ,7,
54872 ,6806 ,6,
54872 ,10659 ,8,
54872 ,11087 ,6,
54872 ,11672 ,6,
54872 ,11902 ,4,
54872 ,14877 ,9,
54872 ,16505 ,3,
54872 ,20565 ,8,
54872 ,20810 ,2,
54872 ,21837 ,1,
54872 ,22015 ,8,
54872 ,27319 ,5,
54872 ,27848 ,7,
54872 ,44179 ,7,
54872 ,45021 ,8,
54872 ,92582 ,1,
54872 ,99237 ,6,
54872 ,106583 ,3,
54872 ,115235 ,4,
54872 ,115648 ,5,
54872 ,117237 ,9,
54872 ,123640 ,6,
54872 ,128805 ,1,
54872 ,129904 ,1,
54872 ,145240 ,1,
54872 ,167503 ,1,
54872 ,169124 ,8,
54872 ,183512 ,5,
54872 ,200487 ,5,
54872 ,206279 ,9,
54872 ,224256 ,7,
54872 ,243399 ,2,
54872 ,252598 ,1,
54872 ,387530 ,5,
54872 ,393075 ,3,
54872 ,419015 ,4,
54872 ,436203 ,4,
54872 ,477175 ,4,
54872 ,603146 ,9,
54872 ,631187 ,4,
54872 ,637933 ,1,
54872 ,673509 ,1,
54872 ,675044 ,6,
54872 ,685096 ,7,
54872 ,769954 ,1,
54872 ,778360 ,1,
54872 ,919960 ,1,
54872 ,937974 ,2,
54872 ,996375 ,1,
54872 ,1021096 ,4,
54872 ,1441228 ,8,
54912 ,69072 ,2,
54943 ,770 ,5,
54943 ,6806 ,10,
54945 ,17056 ,7,
54945 ,48742 ,8,
54945 ,1027548 ,6,
54973 ,15754 ,8,
54973 ,24030 ,9,
54973 ,29629 ,2,
54973 ,37548 ,7,
54973 ,41572 ,5,
54973 ,96494 ,1,
54973 ,146491 ,5,
54973 ,156798 ,6,
54973 ,168957 ,4,
54973 ,188924 ,3,
54973 ,193113 ,1,
54973 ,221878 ,1,
54973 ,310902 ,7,
54973 ,461385 ,6,
54973 ,663949 ,9,
54973 ,858201 ,1,
54973 ,921367 ,1,
54973 ,1033758 ,9,
55215 ,15762 ,1,
55215 ,193274 ,8,
55215 ,504713 ,7,
55235 ,6849 ,3,
55235 ,8692 ,5,
55235 ,55895 ,7,
55235 ,199893 ,7,
55235 ,338267 ,3,
55235 ,1399614 ,2,
55235 ,1496445 ,6,
55256 ,15813 ,8,
55263 ,15813 ,7,
55263 ,20562 ,2,
55263 ,41572 ,1,
55263 ,1495907 ,8,
55270 ,1322 ,2,
55270 ,1881 ,8,
55270 ,5495 ,2,
55270 ,6732 ,10,
55270 ,6964 ,10,
55270 ,8335 ,10,
55270 ,9866 ,1,
55270 ,13380 ,1,
55270 ,15813 ,4,
55270 ,17216 ,1,
55270 ,18013 ,9,
55270 ,21778 ,4,
55270 ,22242 ,3,
55270 ,22444 ,1,
55270 ,29177 ,6,
55270 ,44477 ,1,
55270 ,46431 ,6,
55270 ,48190 ,5,
55270 ,55698 ,5,
55270 ,56150 ,2,
55270 ,71526 ,1,
55270 ,75130 ,4,
55270 ,135919 ,6,
55270 ,144641 ,3,
55270 ,159859 ,4,
55270 ,183735 ,1,
55270 ,220690 ,1,
55270 ,237845 ,6,
55270 ,303892 ,1,
55270 ,330830 ,8,
55270 ,479247 ,3,
55270 ,552201 ,1,
55270 ,741946 ,1,
55270 ,796049 ,7,
55366 ,331 ,7,
55366 ,453 ,1,
55366 ,2122 ,3,
55366 ,3457 ,4,
55366 ,6013 ,9,
55366 ,8540 ,2,
55366 ,8572 ,9,
55366 ,15872 ,5,
55366 ,25560 ,2,
55366 ,30320 ,2,
55366 ,35459 ,3,
55366 ,38346 ,8,
55366 ,39725 ,8,
55366 ,55655 ,5,
55366 ,55656 ,8,
55366 ,63650 ,8,
55366 ,63824 ,3,
55366 ,72285 ,3,
55366 ,79048 ,5,
55366 ,83109 ,8,
55366 ,90158 ,1,
55366 ,90674 ,8,
55366 ,97367 ,4,
55366 ,139134 ,7,
55366 ,154692 ,4,
55366 ,169951 ,8,
55366 ,176829 ,7,
55366 ,188684 ,7,
55366 ,382719 ,7,
55366 ,458475 ,9,
55366 ,594427 ,4,
55366 ,688920 ,4,
55366 ,784751 ,7,
55366 ,952525 ,2,
55366 ,1126227 ,5,
55385 ,15885 ,8,
55385 ,26535 ,3,
55385 ,799123 ,8,
55399 ,519 ,8,
55399 ,14088 ,8,
55399 ,14877 ,1,
55399 ,15833 ,8,
55399 ,17056 ,7,
55399 ,37316 ,9,
55399 ,54695 ,1,
55399 ,112934 ,7,
55399 ,113004 ,1,
55399 ,113034 ,6,
55399 ,113101 ,6,
55399 ,831140 ,5,
55399 ,921738 ,6,
55452 ,1344792 ,1,
55473 ,7393 ,1,
55473 ,66613 ,1,
55503 ,5590 ,5,
55503 ,5599 ,5,
55503 ,26746 ,1,
55503 ,105316 ,6,
55523 ,65935 ,2,
55523 ,992867 ,2,
55574 ,603 ,5,
55574 ,3208 ,10,
55574 ,4462 ,8,
55574 ,11435 ,7,
55574 ,13830 ,8,
55574 ,31689 ,3,
55574 ,36032 ,7,
55574 ,36577 ,9,
55574 ,94776 ,1,
55574 ,132885 ,7,
55574 ,158949 ,4,
55574 ,196827 ,6,
55574 ,209237 ,1,
55574 ,217356 ,5,
55574 ,323565 ,9,
55574 ,330769 ,5,
55574 ,434174 ,4,
55574 ,952525 ,8,
55574 ,1153330 ,7,
55595 ,43826 ,9,
55595 ,77290 ,3,
55595 ,119710 ,7,
55595 ,124035 ,8,
55595 ,125691 ,9,
55595 ,160176 ,1,
55595 ,370403 ,9,
55595 ,390709 ,4,
55595 ,701011 ,1,
55599 ,16002 ,8,
55599 ,30675 ,4,
55599 ,41572 ,3,
55625 ,1930 ,7,
55625 ,10606 ,7,
55625 ,17606 ,7,
55625 ,30530 ,7,
55625 ,34629 ,4,
55658 ,282499 ,7,
55658 ,457394 ,1,
55744 ,16098 ,2,
55744 ,46034 ,3,
55916 ,8815 ,1,
55916 ,115126 ,4,
55916 ,752232 ,9,
55985 ,1529 ,8,
55985 ,2941 ,6,
55985 ,8423 ,4,
55985 ,14877 ,9,
55985 ,37316 ,8,
55985 ,162447 ,3,
55985 ,164139 ,8,
55985 ,179646 ,9,
55985 ,314312 ,5,
55987 ,2635 ,7,
55987 ,7103 ,10,
55987 ,13294 ,5,
55987 ,18588 ,9,
55987 ,20596 ,1,
55987 ,21554 ,2,
55987 ,46668 ,8,
55987 ,58697 ,4,
55987 ,59759 ,4,
55987 ,65473 ,3,
55987 ,66177 ,9,
55987 ,112358 ,1,
55987 ,112810 ,5,
55987 ,191563 ,4,
55987 ,223805 ,7,
55987 ,277318 ,3,
55987 ,368486 ,1,
55987 ,395160 ,7,
55987 ,437911 ,2,
55987 ,673717 ,1,
55987 ,755828 ,9,
55987 ,758843 ,9,
55987 ,808134 ,1,
55987 ,847712 ,3,
55987 ,921737 ,3,
56118 ,59018 ,8,
56231 ,800 ,1,
56231 ,2558 ,10,
56231 ,6806 ,8,
56231 ,16097 ,8,
56231 ,41857 ,1,
56231 ,56659 ,8,
56231 ,58846 ,3,
56231 ,101485 ,8,
56231 ,129530 ,1,
56231 ,169725 ,6,
56231 ,202972 ,3,
56231 ,216043 ,8,
56231 ,222957 ,2,
56231 ,302085 ,7,
56231 ,389677 ,5,
56231 ,704090 ,5,
56231 ,729035 ,3,
56231 ,737879 ,2,
56231 ,1507525 ,4,
56249 ,766 ,1,
56249 ,13063 ,4,
56249 ,25031 ,1,
56249 ,119447 ,3,
56249 ,786216 ,8,
56424 ,380 ,1,
56424 ,572 ,5,
56424 ,634 ,5,
56424 ,766 ,1,
56424 ,1273 ,2,
56424 ,2122 ,7,
56424 ,2620 ,8,
56424 ,2696 ,10,
56424 ,3129 ,4,
56424 ,3174 ,4,
56424 ,5603 ,5,
56424 ,5693 ,1,
56424 ,11435 ,1,
56424 ,11819 ,9,
56424 ,16245 ,6,
56424 ,20810 ,8,
56424 ,23670 ,5,
56424 ,26359 ,6,
56424 ,33509 ,7,
56424 ,38098 ,1,
56424 ,39664 ,8,
56424 ,43587 ,4,
56424 ,46907 ,8,
56424 ,54330 ,8,
56424 ,56936 ,2,
56424 ,99237 ,3,
56424 ,107933 ,9,
56424 ,150769 ,5,
56424 ,161622 ,2,
56424 ,205764 ,3,
56424 ,210544 ,4,
56424 ,324514 ,5,
56424 ,378453 ,3,
56424 ,423403 ,1,
56424 ,519142 ,5,
56424 ,730910 ,3,
56424 ,1370924 ,1,
56699 ,1930 ,2,
56699 ,8540 ,4,
56699 ,9752 ,7,
56699 ,52253 ,9,
56699 ,61567 ,9,
56699 ,89102 ,3,
56699 ,120124 ,6,
56742 ,59018 ,3,
56742 ,150262 ,8,
56742 ,365703 ,7,
56997 ,770 ,6,
56997 ,1022 ,2,
56997 ,2344 ,2,
56997 ,3045 ,3,
56997 ,6119 ,1,
56997 ,7641 ,10,
56997 ,11879 ,1,
56997 ,30910 ,1,
57033 ,284 ,6,
57033 ,13863 ,2,
57033 ,14877 ,8,
57033 ,16334 ,9,
57033 ,75598 ,2,
57033 ,118551 ,4,
57033 ,158555 ,1,
57033 ,161306 ,8,
57033 ,161565 ,9,
57033 ,302085 ,1,
57033 ,416896 ,7,
57033 ,419015 ,1,
57108 ,729 ,4,
57108 ,3095 ,1,
57108 ,3438 ,10,
57108 ,7641 ,10,
57108 ,12726 ,1,
57108 ,16347 ,1,
57108 ,27486 ,2,
57108 ,32108 ,6,
57108 ,33912 ,6,
57108 ,34565 ,8,
57108 ,251352 ,5,
57232 ,1930 ,1,
57232 ,86146 ,9,
57232 ,113274 ,5,
57232 ,476129 ,2,
57630 ,380 ,1,
57630 ,565 ,8,
57630 ,1273 ,4,
57630 ,1903 ,2,
57630 ,3129 ,8,
57630 ,3734 ,7,
57630 ,3826 ,8,
57630 ,5693 ,7,
57630 ,6151 ,3,
57630 ,6293 ,3,
57630 ,6360 ,8,
57630 ,6963 ,2,
57630 ,7641 ,7,
57630 ,8109 ,6,
57630 ,8329 ,8,
57630 ,10663 ,3,
57630 ,11819 ,7,
57630 ,11879 ,1,
57630 ,12038 ,6,
57630 ,13745 ,8,
57630 ,14088 ,5,
57630 ,15355 ,5,
57630 ,15833 ,4,
57630 ,17126 ,1,
57630 ,17517 ,9,
57630 ,20338 ,7,
57630 ,21886 ,6,
57630 ,25153 ,9,
57630 ,25560 ,8,
57630 ,31616 ,3,
57630 ,35153 ,1,
57630 ,41297 ,9,
57630 ,43828 ,8,
57630 ,43990 ,3,
57630 ,46686 ,4,
57630 ,51920 ,4,
57630 ,61585 ,5,
57630 ,71643 ,6,
57630 ,79417 ,1,
57630 ,80523 ,3,
57630 ,111908 ,7,
57630 ,121314 ,4,
57630 ,123545 ,8,
57630 ,134904 ,7,
57630 ,139112 ,6,
57630 ,147623 ,5,
57630 ,158949 ,1,
57630 ,165621 ,9,
57630 ,168654 ,9,
57630 ,182194 ,3,
57630 ,206900 ,9,
57630 ,212568 ,1,
57630 ,213757 ,2,
57630 ,243431 ,1,
57630 ,341632 ,6,
57630 ,421448 ,6,
57630 ,468374 ,9,
57630 ,475054 ,5,
57630 ,592471 ,1,
57630 ,641622 ,9,
57630 ,696107 ,1,
57630 ,699265 ,3,
57630 ,722955 ,8,
57630 ,743378 ,1,
57630 ,764019 ,2,
57630 ,797374 ,6,
57630 ,882750 ,3,
57630 ,903008 ,8,
57630 ,1008317 ,1,
57630 ,1062714 ,2,
57630 ,1167638 ,9,
57630 ,1344812 ,5,
57630 ,1345979 ,5,
57630 ,1347844 ,9,
57630 ,1453858 ,5,
57630 ,1501888 ,4,
57630 ,1514540 ,3,
57696 ,70024 ,9,
57730 ,26094 ,4,
57730 ,32907 ,2,
57730 ,40156 ,3,
57730 ,104341 ,9,
57730 ,127236 ,7,
57730 ,526395 ,8,
57883 ,439 ,1,
57883 ,73781 ,5,
57883 ,110797 ,4,
57883 ,941573 ,1,
57932 ,284 ,1,
57932 ,23326 ,9,
57932 ,24973 ,7,
57932 ,117424 ,2,
58051 ,183 ,1,
58051 ,2696 ,1,
58051 ,3045 ,6,
58051 ,5603 ,1,
58051 ,8642 ,9,
58051 ,13911 ,9,
58051 ,15241 ,2,
58051 ,27319 ,1,
58051 ,27490 ,3,
58051 ,28632 ,4,
58051 ,55189 ,2,
58051 ,69953 ,2,
58051 ,199820 ,8,
58051 ,365377 ,9,
58051 ,390190 ,7,
58051 ,423403 ,4,
58051 ,603146 ,2,
58051 ,1486607 ,5,
58093 ,439 ,1,
58093 ,3052 ,7,
58093 ,16405 ,3,
